timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061700.148,1257,2.5,112.6,0.2,8.2,0,False
1773061700.259,1258,1.2,95.3,0.2,8.2,0,False
1773061700.362,1259,1.9,87.5,0.2,8.2,0,False
1773061700.480,1260,2.0,98.1,0.2,8.2,0,False
1773061700.593,1261,1.3,88.4,0.2,8.2,0,False
1773061700.730,1262,1.2,111.0,0.3,8.1,0,False
1773061700.861,1263,2.5,109.9,0.3,8.1,0,False
1773061701.000,1264,1.2,113.0,0.2,8.1,0,False
1773061701.114,1265,1.2,93.4,0.2,8.0,0,False
1773061701.241,1266,1.2,99.9,0.2,8.4,0,False
1773061701.371,1267,1.1,111.6,0.2,8.4,0,False
1773061701.510,1268,1.2,111.9,0.2,8.3,0,False
1773061701.635,1269,2.1,95.6,0.3,8.3,0,False
1773061701.752,1270,1.1,94.6,0.5,8.3,0,False
1773061701.873,1271,1.2,100.6,0.2,8.3,0,False
1773061701.994,1272,1.2,97.7,0.2,8.3,0,False
1773061702.107,1273,1.8,90.3,0.2,8.3,0,False
1773061702.221,1274,1.2,90.5,0.2,8.3,0,False
1773061702.331,1275,1.2,90.2,0.2,8.3,0,False
1773061702.444,1276,1.3,87.8,0.3,8.2,0,False
1773061702.555,1277,1.3,89.0,0.2,8.3,0,False
1773061702.681,1278,1.3,93.9,0.3,8.3,0,False
1773061702.797,1279,1.1,94.7,0.3,8.2,0,False
1773061702.937,1280,1.2,115.2,0.2,8.1,0,False
1773061703.068,1281,1.2,106.3,0.2,8.1,0,False
1773061703.189,1282,2.3,100.4,0.3,8.1,0,False
1773061703.309,1283,1.2,101.3,0.3,8.2,0,False
1773061703.431,1284,1.2,102.5,0.2,8.2,0,False
1773061703.559,1285,2.3,98.5,0.2,8.2,0,False
1773061703.671,1286,2.3,92.1,0.2,8.2,0,False
1773061703.802,1287,2.4,113.1,0.2,8.2,0,False
1773061703.916,1288,1.3,96.5,0.2,8.3,0,False
1773061704.036,1289,1.2,104.6,0.2,8.3,0,False
1773061704.156,1290,1.7,103.1,0.2,8.3,0,False
1773061704.280,1291,2.3,104.9,0.2,8.3,0,False
1773061704.396,1292,1.2,97.8,0.2,8.3,0,False
1773061704.508,1293,1.8,94.7,0.2,8.3,0,False
1773061704.647,1294,1.6,119.4,0.2,8.2,0,False
1773061704.753,1295,1.2,89.4,0.2,8.3,0,False
1773061704.874,1296,1.6,104.3,0.2,8.2,0,False
1773061704.993,1297,1.6,102.8,0.2,8.2,0,False
1773061705.111,1298,2.0,101.0,0.2,8.2,0,False
1773061705.230,1299,2.7,102.5,0.2,8.2,0,False
1773061705.333,1300,1.0,86.1,0.2,8.3,0,False
1773061705.443,1301,3.3,93.4,0.2,8.4,0,False
1773061705.559,1302,2.0,101.0,0.2,8.4,0,False
1773061705.668,1303,1.4,92.7,0.2,8.5,0,False
1773061705.791,1304,3.0,106.1,0.2,8.5,0,False
1773061705.906,1305,1.2,98.6,0.3,8.5,0,False
1773061706.020,1306,1.7,97.5,0.3,8.5,0,False
1773061706.125,1307,1.0,89.3,0.3,8.6,0,False
1773061706.240,1308,1.1,99.2,0.3,8.6,0,False
1773061706.345,1309,1.2,89.6,0.2,8.7,0,False
1773061706.456,1310,2.2,94.1,0.3,8.7,0,False
1773061706.557,1311,1.4,86.0,0.3,8.8,0,False
1773061706.882,1312,0.8,82.2,0.2,8.0,0,False
1773061706.997,1313,1.0,99.0,0.2,8.0,0,False
1773061707.110,1314,1.9,97.3,0.2,8.1,0,False
1773061707.230,1315,1.0,105.0,0.2,8.1,0,False
1773061707.350,1316,1.3,104.3,0.2,8.1,0,False
1773061707.461,1317,1.1,94.1,0.2,8.1,0,False
1773061707.587,1318,1.1,109.3,0.2,8.1,0,False
1773061707.715,1319,1.2,112.2,0.2,8.0,0,False
1773061707.832,1320,1.3,99.9,0.2,8.0,0,False
1773061707.947,1321,1.3,98.5,0.5,8.0,0,False
1773061708.073,1322,2.4,108.6,0.2,8.0,0,False
1773061708.193,1323,1.2,105.2,0.3,7.9,0,False
1773061708.336,1324,2.4,112.7,0.2,7.9,0,False
